sa2,DHB,Population,VaccRate,SocialDeprivation,DistanceToVacc,PropUnder30,TertiaryStudents
230100,MidCentral,2048,0.7548828125,1018,594.777835656,0.4745098039215686,No
232000,MidCentral,1426,0.9039270687237027,925,2207.660227,0.31097560975609756,No
232500,MidCentral,1050,0.8666666666666667,897,14512.4929588,0.39453125,No
232600,MidCentral,609,0.8522167487684729,889,14825.2030341,0.3783783783783784,No
232800,MidCentral,1317,0.70083523158694,1002,13557.206667,0.34615384615384615,No
232900,MidCentral,1137,0.731750219876869,973,11223.7960373,0.34767025089605735,No
233000,MidCentral,1448,0.7189226519337016,1003,13204.9037835,0.3573407202216066,No
233200,MidCentral,1868,0.7478586723768736,1054.5,1566.82149085,0.36607142857142855,No
233400,MidCentral,496,0.7096774193548387,953,17455.6882718,0.4108527131782946,No
233500,MidCentral,509,0.6110019646365422,988.5,19123.4375725,0.39849624060150374,No
233700,MidCentral,1241,0.6551168412570507,1018,11921.9358951,0.3993993993993994,No
234300,MidCentral,1579,0.6681443951868271,1181,3758.88775711,0.3663101604278075,No
234500,MidCentral,705,0.7035460992907802,984.5,11074.2279651,0.2716049382716049,No
234600,MidCentral,1335,0.7692883895131086,966,9939.78105695,0.413265306122449,No
234700,MidCentral,1075,0.718139534883721,1104,660.572056723,0.3359683794466403,No
235800,MidCentral,1432,0.6082402234636871,1227,1131.04571191,0.44642857142857145,No
235900,MidCentral,1227,0.7123064384678076,1093,1297.42817629,0.4032258064516129,No
236000,MidCentral,959,0.7539103232533889,958,14298.9982349,0.28019323671497587,No
236100,MidCentral,368,0.7336956521739131,973,9717.77387262,0.32323232323232326,No
236200,Capital and Coast,2308,0.6589147286821705,989,1264.4274116,0.34577114427860695,No
236400,MidCentral,589,0.7826825127334465,950,4005.55532287,0.3049645390070922,No
236700,MidCentral,878,0.7425968109339408,1032,3344.38628409,0.334841628959276,No
237900,Capital and Coast,1207,0.8210439105219552,884.5,10542.2726238,0.28825622775800713,No
238200,Capital and Coast,2308,0.6589147286821705,989,1264.4274116,0.34577114427860695,No
238300,Capital and Coast,2049,0.8365056124938994,989,1264.4274116,0.325,No
238500,Capital and Coast,3158,0.8144395186827106,937,2910.0470368,0.34577114427860695,No
238700,Capital and Coast,2749,0.6589147286821705,1005,1264.4274116,0.38738738738738737,No
240000,Capital and Coast,2004,0.872255489021956,914,3220.65429926,0.3670886075949367,No
241000,Capital and Coast,3096,0.6589147286821705,1214,851.028811647,0.5315533980582524,No
241200,Hutt Valley,564,0.7783687943262412,903.5,17054.8911958,0.33088235294117646,No
241300,Hutt Valley,1494,0.8641231593038822,889,5893.41426749,0.37305699481865284,No
242500,Hutt Valley,2030,0.7906403940886699,1010.5,1256.29113393,0.37401574803149606,No
303100,Nelson Marlborough,1979,0.8084891359272359,952,1205.84895473,0.3162393162393162,No
242600,Hutt Valley,2752,0.7572674418604651,1032.5,5610.81785791,0.41761363636363635,No
242800,Hutt Valley,1627,0.8488014751075599,902,7989.47324193,0.3798076923076923,No
243100,Hutt Valley,293,0.8703071672354948,913.5,6083.3234242299995,0.3484848484848485,No
245100,Hutt Valley,2783,0.8602227811713977,982,30.5213433242,0.3633720930232558,No
245500,Hutt Valley,2070,0.8985507246376812,954,1060.93277525,0.3780487804878049,No
245700,Hutt Valley,137,0.8102189781021898,1025,3094.56863068,0.2786885245901639,No
246000,Hutt Valley,3720,0.8360215053763441,1001,958.288411012,0.391578947368421,No
246800,Hutt Valley,570,0.7175438596491228,944,5529.74254266,0.35036496350364965,No
246900,Hutt Valley,3100,0.7774193548387097,1014,2154.61162405,0.4177545691906005,No
247500,Capital and Coast,906,0.8432671081677704,895,6798.51723197,0.3632075471698113,No
248300,Capital and Coast,2896,0.9357734806629834,898,1749.99972115,0.37960339943342775,No
249400,Capital and Coast,3820,0.8916230366492146,937.5,1533.81558095,0.4074844074844075,No
250500,Capital and Coast,1604,0.9569825436408977,907,1569.70336056,0.38642297650130547,No
250600,Capital and Coast,3221,0.944737659112077,892,1265.36545832,0.3850415512465374,No
252400,Capital and Coast,2308,0.8739168110918544,1005,1260.73734611,0.6678321678321678,Yes
252800,Capital and Coast,2749,0.888323026555111,958,2094.66492224,0.38738738738738737,No
254400,Capital and Coast,1707,0.8734622144112478,973,876.93984604,0.3446601941747573,No
303200,Nelson Marlborough,1820,0.8703296703296703,906.5,1321.89680927,0.33,No
303500,Nelson Marlborough,392,0.7576530612244898,886,14719.379871,0.39622641509433965,No
254600,Capital and Coast,1354,0.9342688330871491,903,1403.65221139,0.31629392971246006,No
254900,Capital and Coast,3032,0.8700527704485488,968,636.030770718,0.3770949720670391,No
255300,Wairarapa,820,0.7707317073170732,945.5,17652.0400911,0.3350253807106599,No
255400,Wairarapa,1098,0.8114754098360656,918,10715.378873,0.32945736434108525,No
255500,Wairarapa,1049,0.8960915157292659,888.5,5772.65818012,0.2857142857142857,No
255600,Wairarapa,1404,0.7443019943019943,1009,2784.26590405,0.32727272727272727,No
256000,Wairarapa,1437,0.8016701461377871,1004,1023.7103624,0.34017595307917886,No
257500,Wairarapa,2244,0.7272727272727273,1025,351.153237213,0.3258426966292135,No
257700,Wairarapa,2335,0.8376873661670236,933,12652.4197926,0.27611940298507465,No
257800,Wairarapa,1364,0.8233137829912024,956.5,45828.7913568,0.30670926517571884,No
257900,Wairarapa,1620,0.854320987654321,960.5,17986.5688953,0.2616580310880829,No
258100,Auckland,1979,0.8010005558643691,1114.5,613.692447623,0.46558704453441296,No
258900,Auckland,1979,0.8010005558643691,1114.5,613.692447623,0.46558704453441296,No
300300,Nelson Marlborough,2131,0.643359924917879,988,50249.2240828,0.29213483146067415,No
300600,Nelson Marlborough,1400,0.6414285714285715,985,14556.6055732,0.262987012987013,No
300700,Nelson Marlborough,1053,0.630579297245964,976,13726.9642348,0.3058823529411765,No
301500,Nelson Marlborough,1565,0.6376996805111821,957,32004.9231815,0.33419689119170987,No
301600,Nelson Marlborough,3049,0.7996064283371597,924,6649.36589548,0.2809917355371901,No
301700,Nelson Marlborough,2350,0.8276595744680851,928,2094.64217025,0.26855123674911663,No
301800,Nelson Marlborough,1148,0.7378048780487805,970,24956.2911154,0.28776978417266186,No
302000,Nelson Marlborough,87,0.6896551724137931,989,13388.4266578,0.3181818181818182,No
302100,Nelson Marlborough,962,0.8482328482328483,933,13443.7102009,0.3360995850622407,No
302500,Nelson Marlborough,1086,0.7099447513812155,919,15502.2756316,0.31297709923664124,No
302800,Nelson Marlborough,1617,0.7606679035250464,1080,333.310707382,0.41353383458646614,No
319500,Canterbury,2334,0.8547557840616966,953,719.137532434,0.41414141414141414,No
304100,Nelson Marlborough,2311,0.7165729121592385,1056.5,988.117327131,0.3541666666666667,No
304200,Nelson Marlborough,1555,0.8128617363344052,966,1376.93511391,0.3131578947368421,No
305300,Nelson Marlborough,2273,0.8636163660360757,943.5,1111.232745,0.362962962962963,No
306100,Nelson Marlborough,952,0.8823529411764706,886,1268.13138472,0.33098591549295775,No
306200,Nelson Marlborough,1545,0.7967637540453074,982,3923.44947065,0.3744075829383886,No
306300,Nelson Marlborough,1699,0.6798116539140671,978.5,46927.6936239,0.2863849765258216,No
306500,Nelson Marlborough,1614,0.7744733581164808,945,3349.52317368,0.21628498727735368,No
306600,Nelson Marlborough,1667,0.7894421115776845,927,80326.5544069,0.3157894736842105,No
306900,Nelson Marlborough,1117,0.7690241718889884,914,14695.5988929,0.30798479087452474,No
307000,Nelson Marlborough,1326,0.7850678733031674,981,84215.4314235,0.3343195266272189,No
307200,Nelson Marlborough,1069,0.9738072965388214,903.5,7985.12130592,0.29880478087649404,No
307300,Nelson Marlborough,1929,0.897874546397097,901,2603.88023644,0.3893129770992366,No
307500,Nelson Marlborough,3115,0.8626003210272873,924.5,757.282421856,0.3083832335329341,No
307700,Nelson Marlborough,1377,0.8700072621641249,1068,1744.27083094,0.3701657458563536,No
308200,Nelson Marlborough,2298,0.7645778938207136,996.5,1266.8845253,0.3383458646616541,No
308600,Nelson Marlborough,2345,0.8456289978678039,937,1080.23603299,0.3333333333333333,No
309900,West Coast,872,0.6548165137614679,1005,37714.3150374,0.2857142857142857,No
320900,Canterbury,2095,0.8821002386634845,923,890.651764391,0.3319672131147541,No
322000,Canterbury,1386,0.753968253968254,1095,797.640973752,0.49473684210526314,Yes
310500,West Coast,1045,0.7904306220095694,975,2098.44159553,0.3852140077821012,No
310800,West Coast,638,0.677115987460815,967,20219.4429308,0.3263888888888889,No
310900,West Coast,736,0.6413043478260869,1038,25494.107438,0.3333333333333333,No
311000,West Coast,547,0.7056672760511883,1004,51194.2999093,0.3493150684931507,No
311100,West Coast,589,0.4702886247877759,979,52693.0950323,0.5745614035087719,No
311200,West Coast,143,0.8181818181818182,1008,180918.325355,0.17543859649122806,No
311300,West Coast,558,0.7741935483870968,993,181913.441341,0.36324786324786323,No
311400,West Coast,1130,0.7141592920353982,963.5,10939.2602068,0.25396825396825395,No
311500,West Coast,2503,0.7618857371154615,1011,998.024002385,0.3321917808219178,No
311700,West Coast,1319,0.7119029567854435,938,11695.2886424,0.31333333333333335,No
311800,West Coast,385,0.638961038961039,1053,53743.4566602,0.25555555555555554,No
313400,Canterbury,1912,0.7133891213389121,904,12063.9940072,0.35064935064935066,No
313500,Canterbury,1573,0.687857596948506,918.5,15439.1818407,0.38107416879795397,No
314100,Canterbury,1242,0.714170692431562,975,1124.51385003,0.40186915887850466,No
314200,Canterbury,1523,0.6881155613919895,1047,1335.85636593,0.35883905013192613,No
314300,Canterbury,1076,0.8020446096654275,909,2586.69913046,0.37050359712230213,No
314900,Canterbury,2138,0.7712815715622077,935,2108.64119594,0.34600760456273766,No
315200,Canterbury,836,0.7045454545454546,937,6907.97620633,0.36548223350253806,No
315400,Canterbury,2895,0.8276338514680484,904.5,562.714903855,0.35135135135135137,No
316400,Canterbury,181,0.6906077348066298,969,9744.60357963,0.325,No
316500,Canterbury,423,0.75177304964539,1066,2971.26622397,0.32524271844660196,No
317900,Canterbury,3625,0.8151724137931035,948,1829.18927102,0.38317757009345793,No
318500,Canterbury,1275,0.8470588235294118,922,650.090599644,0.348993288590604,No
318800,Canterbury,1833,0.7332242225859247,1092,2138.10377619,0.4166666666666667,No
326100,Canterbury,2056,0.7981517509727627,1038,1088.94282933,0.34798534798534797,No
326300,Canterbury,2782,0.7818116462976276,963,980.774082921,0.40173410404624277,No
328400,Canterbury,2370,0.6603375527426161,1071,841.548172269,0.4067796610169492,No
329700,Canterbury,2276,NA,1001,486.6409394,0.38095238095238093,No
330500,Canterbury,1960,NA,1026,2509.46042821,0.38934426229508196,No
331600,Canterbury,77,NA,907,10748.6757188,0.35714285714285715,No
332800,Canterbury,191,NA,925,20676.346972,0.29411764705882354,No
332900,Canterbury,1286,NA,901,26750.6545054,0.25914634146341464,No
333100,Canterbury,1055,NA,946,31991.824013,0.28225806451612906,No
333200,Canterbury,499,NA,947,35111.4276885,0.256,No
333300,Canterbury,652,NA,939,5537.57610091,0.21232876712328766,No
333600,Canterbury,112,NA,971,88925.015447,0.22857142857142856,No
333800,Canterbury,876,NA,947.5,29696.5208102,0.40310077519379844,No
333900,Canterbury,1028,NA,976,9671.06891264,0.3178294573643411,No
334200,Canterbury,1269,NA,945,28251.4061385,0.4049586776859504,No
338200,Canterbury,1968,NA,977.5,1710.26681511,0.38271604938271603,No
338300,Canterbury,1402,NA,1050,746.706045231,0.336,No
338400,Canterbury,1835,NA,1026.5,1681.77386224,0.3948497854077253,No
338600,South Canterbury,125,NA,1003,68280.6283844,0.3103448275862069,No
338700,South Canterbury,1159,0.8291630716134599,917,34786.5904598,0.3458904109589041,No
338800,South Canterbury,944,0.7574152542372882,927,24864.2294182,0.33181818181818185,No
339000,South Canterbury,1660,0.7945783132530121,934,10844.4422919,0.2831858407079646,No
339100,South Canterbury,1455,0.7305841924398625,990,15649.1184581,0.37771739130434784,No
339600,South Canterbury,2047,0.7689301416707377,966,1781.3404847,0.35684647302904565,No
339900,South Canterbury,1432,0.7520949720670391,913,8774.75423439,0.32947976878612717,No
340200,South Canterbury,1276,0.7813479623824452,1033,1589.26936421,0.375,No
340800,South Canterbury,1804,0.7577605321507761,1032.5,531.644881661,0.35585585585585583,No
344000,Southern,2426,0.7695795548227535,1053,442.316376956,0.3741721854304636,No
344500,Southern,1919,0.8045857217300677,1024,331.955625117,0.33482142857142855,No
344800,Southern,2418,0.8246484698097601,903.5,14599.4504735,0.29692832764505117,No
345100,Southern,971,0.7981462409886715,927,49683.3197888,0.31666666666666665,No
345200,Southern,598,0.8996655518394648,910,11834.3599671,0.2929936305732484,No
345300,Southern,1551,0.8433268858800773,905,7345.40283986,0.2905759162303665,No
346400,Southern,629,0.8155802861685215,892.5,11169.9124035,0.3310344827586207,No
348500,Southern,351,0.9316239316239316,861,4606.07197277,0.32051282051282054,No
349000,Southern,536,NA,978,38021.1855247,0.3284671532846715,No
349100,Southern,1359,NA,977,13992.9223199,0.2765273311897106,No
350900,Southern,1985,NA,1068,3128.13808814,0.4032258064516129,No
351500,Southern,2200,NA,922,136.76679199,0.4031620553359684,No
351600,Southern,2763,NA,938,964.78957572,0.3659305993690852,No
352000,Southern,2224,NA,1041,461.611146269,0.6953405017921147,Yes
352200,Southern,3114,NA,1100,849.529985891,0.8804878048780488,Yes
352700,Southern,1213,NA,981.5,1831.95221511,0.2945205479452055,No
353400,Southern,1893,NA,1050.5,313.892254371,0.6255506607929515,Yes
353900,Southern,762,NA,942,12411.9171395,0.24858757062146894,No
354100,Southern,1239,NA,1068,2030.92282049,0.4462025316455696,No
354700,Southern,2181,NA,1155,256.323711941,0.2979591836734694,No
355100,Southern,1025,NA,943,15648.1424216,0.27049180327868855,No
355200,Southern,2453,NA,1034,579.663915122,0.3890675241157556,No
355800,Southern,1854,NA,943,18243.6981609,0.3771186440677966,No
355900,Southern,1017,NA,1005,5726.79407954,0.31092436974789917,No
356000,Southern,960,0.6541666666666667,978.5,35789.5891937,0.4280155642023346,No
356100,Southern,1210,0.6636363636363637,946,16260.0012962,0.41839762611275966,No
